block_group,household_wage_sal,count_household_wage_sal
480291817242,house_wage_sal_yes,664.0
480291817251,house_wage_sal_yes,974.0
480291817261,house_wage_sal_yes,700.0
480291817262,house_wage_sal_yes,1084.0
480291817271,house_wage_sal_yes,735.0
480291817272,house_wage_sal_yes,252.0
480291817282,house_wage_sal_yes,1267.0
480291817291,house_wage_sal_yes,2512.0
480291817302,house_wage_sal_yes,828.0
480291817311,house_wage_sal_yes,553.0
480291817313,house_wage_sal_yes,606.0
480291817314,house_wage_sal_yes,398.0
480291818131,house_wage_sal_yes,957.0
480291818133,house_wage_sal_yes,982.0
480291818141,house_wage_sal_yes,1683.0
480291818151,house_wage_sal_yes,389.0
480291818152,house_wage_sal_yes,715.0
480291818162,house_wage_sal_yes,902.0
480291818171,house_wage_sal_yes,623.0
480291818181,house_wage_sal_yes,665.0
480291818182,house_wage_sal_yes,431.0
480291818191,house_wage_sal_yes,207.0
480291818192,house_wage_sal_yes,1864.0
480291818202,house_wage_sal_yes,1242.0
480291818211,house_wage_sal_yes,292.0
480291818221,house_wage_sal_yes,359.0
480291818222,house_wage_sal_yes,474.0
480291818231,house_wage_sal_yes,973.0
480291818241,house_wage_sal_yes,392.0
480291912012,house_wage_sal_yes,380.0
480291910064,house_wage_sal_yes,358.0
480291912011,house_wage_sal_yes,331.0
480291912021,house_wage_sal_yes,337.0
480291912022,house_wage_sal_yes,618.0
480291912023,house_wage_sal_yes,93.0
480291912024,house_wage_sal_yes,378.0
480291913031,house_wage_sal_yes,604.0
480291913041,house_wage_sal_yes,275.0
480291913042,house_wage_sal_yes,683.0
480291914062,house_wage_sal_yes,581.0
480291914063,house_wage_sal_yes,488.0
480291914082,house_wage_sal_yes,511.0
480291914101,house_wage_sal_yes,600.0
480291914102,house_wage_sal_yes,1096.0
480291914103,house_wage_sal_yes,842.0
480291914111,house_wage_sal_yes,704.0
480291914112,house_wage_sal_yes,1040.0
480291818242,house_wage_sal_yes,578.0
480291818251,house_wage_sal_yes,691.0
480291818252,house_wage_sal_yes,958.0
480291818261,house_wage_sal_yes,529.0
480291818262,house_wage_sal_yes,611.0
480291818263,house_wage_sal_yes,377.0
480291818264,house_wage_sal_yes,429.0
480291819011,house_wage_sal_yes,717.0
480291819012,house_wage_sal_yes,1146.0
480291819021,house_wage_sal_yes,1689.0
480291819022,house_wage_sal_yes,704.0
480291820011,house_wage_sal_yes,699.0
480291820012,house_wage_sal_yes,857.0
480291820021,house_wage_sal_yes,1410.0
480291820023,house_wage_sal_yes,867.0
480291820032,house_wage_sal_yes,497.0
480291821012,house_wage_sal_yes,478.0
480291821022,house_wage_sal_yes,538.0
480291821023,house_wage_sal_yes,1133.0
480291821061,house_wage_sal_yes,886.0
480291918142,house_wage_sal_yes,621.0
480291918151,house_wage_sal_yes,805.0
480291918161,house_wage_sal_yes,432.0
480291918162,house_wage_sal_yes,380.0
480291918172,house_wage_sal_yes,875.0
480291919001,house_wage_sal_yes,253.0
480291919003,house_wage_sal_yes,177.0
480291919004,house_wage_sal_yes,104.0
480291920001,house_wage_sal_yes,337.0
480291920002,house_wage_sal_yes,574.0
480291920004,house_wage_sal_yes,130.0
480291920005,house_wage_sal_yes,153.0
480291921002,house_wage_sal_yes,397.0
480291922001,house_wage_sal_yes,585.0
480291923001,house_wage_sal_yes,124.0
480291923002,house_wage_sal_yes,931.0
480291923003,house_wage_sal_yes,329.0
480291923004,house_wage_sal_yes,354.0
480299800011,house_wage_sal_yes,0.0
480299800021,house_wage_sal_yes,0.0
480299800031,house_wage_sal_yes,211.0
480299800041,house_wage_sal_yes,0.0
480299800051,house_wage_sal_yes,4.0
480299801001,house_wage_sal_yes,58.0
480291805033,house_wage_sal_yes,445.0
480291704011,house_wage_sal_yes,235.0
480291914081,house_wage_sal_yes,706.0
480291914091,house_wage_sal_yes,1414.0
480291412006,house_wage_sal_yes,308.0
480291412003,house_wage_sal_yes,286.0
480291501002,house_wage_sal_yes,417.0
480291407002,house_wage_sal_yes,234.0
480291413002,house_wage_sal_yes,644.0
480291414021,house_wage_sal_yes,794.0
480291806022,house_wage_sal_yes,384.0
480291101003,house_wage_sal_yes,578.0
480291211121,house_wage_sal_yes,794.0
480291519002,house_wage_sal_yes,1188.0
480291409001,house_wage_sal_yes,222.0
480291505011,house_wage_sal_yes,169.0
480291505013,house_wage_sal_yes,248.0
480291110001,house_wage_sal_yes,229.0
480291204002,house_wage_sal_yes,217.0
480291204006,house_wage_sal_yes,97.0
480291204004,house_wage_sal_yes,287.0
480291710005,house_wage_sal_yes,135.0
480291710003,house_wage_sal_yes,305.0
480291717005,house_wage_sal_yes,219.0
480291213004,house_wage_sal_yes,328.0
480291215012,house_wage_sal_yes,596.0
480291215073,house_wage_sal_yes,241.0
480291312001,house_wage_sal_yes,380.0
480291404003,house_wage_sal_yes,262.0
480291101001,house_wage_sal_yes,347.0
480291209023,house_wage_sal_yes,650.0
480291214032,house_wage_sal_yes,247.0
480291216041,house_wage_sal_yes,1305.0
480291216044,house_wage_sal_yes,567.0
480291207023,house_wage_sal_yes,422.0
480291213002,house_wage_sal_yes,273.0
480291703001,house_wage_sal_yes,216.0
480291704022,house_wage_sal_yes,258.0
480291704023,house_wage_sal_yes,342.0
480291706002,house_wage_sal_yes,291.0
480291707001,house_wage_sal_yes,253.0
480291212041,house_wage_sal_yes,592.0
480291212045,house_wage_sal_yes,894.0
480291416001,house_wage_sal_yes,688.0
480291215051,house_wage_sal_yes,724.0
480291403001,house_wage_sal_yes,240.0
480291701013,house_wage_sal_yes,295.0
480291718021,house_wage_sal_yes,225.0
480291718024,house_wage_sal_yes,284.0
480291507005,house_wage_sal_yes,259.0
480291507002,house_wage_sal_yes,285.0
480291507004,house_wage_sal_yes,278.0
480291601002,house_wage_sal_yes,282.0
480291813021,house_wage_sal_yes,1080.0
480291815063,house_wage_sal_yes,748.0
480291809024,house_wage_sal_yes,393.0
480291810032,house_wage_sal_yes,403.0
480291810053,house_wage_sal_yes,603.0
480291817152,house_wage_sal_yes,346.0
480291203001,house_wage_sal_yes,536.0
480291205011,house_wage_sal_yes,93.0
480291205016,house_wage_sal_yes,320.0
480291205017,house_wage_sal_yes,257.0
480291211151,house_wage_sal_yes,506.0
480291211173,house_wage_sal_yes,516.0
480291815031,house_wage_sal_yes,1127.0
480291215082,house_wage_sal_yes,520.0
480291914054,house_wage_sal_yes,361.0
480291709002,house_wage_sal_yes,354.0
480291615012,house_wage_sal_yes,115.0
480291615014,house_wage_sal_yes,308.0
480291701023,house_wage_sal_yes,427.0
480291711002,house_wage_sal_yes,333.0
480291807024,house_wage_sal_yes,236.0
480291807021,house_wage_sal_yes,569.0
480291809013,house_wage_sal_yes,379.0
480291108003,house_wage_sal_yes,189.0
480291211163,house_wage_sal_yes,507.0
480291212034,house_wage_sal_yes,283.0
480291212033,house_wage_sal_yes,260.0
480291817181,house_wage_sal_yes,684.0
480291902005,house_wage_sal_yes,421.0
480291902002,house_wage_sal_yes,147.0
480291802024,house_wage_sal_yes,138.0
480291802022,house_wage_sal_yes,415.0
480291805014,house_wage_sal_yes,179.0
480291808003,house_wage_sal_yes,167.0
480291708001,house_wage_sal_yes,115.0
480291106001,house_wage_sal_yes,169.0
480291510002,house_wage_sal_yes,256.0
480291510003,house_wage_sal_yes,304.0
480291607021,house_wage_sal_yes,290.0
480291607022,house_wage_sal_yes,354.0
480291215083,house_wage_sal_yes,245.0
480291216011,house_wage_sal_yes,502.0
480291218022,house_wage_sal_yes,691.0
480291303004,house_wage_sal_yes,163.0
480291303003,house_wage_sal_yes,160.0
480291909014,house_wage_sal_yes,209.0
480291809011,house_wage_sal_yes,221.0
480291815043,house_wage_sal_yes,107.0
480291816011,house_wage_sal_yes,237.0
480291818093,house_wage_sal_yes,312.0
480291821011,house_wage_sal_yes,889.0
480291906012,house_wage_sal_yes,290.0
480291910042,house_wage_sal_yes,550.0
480291212052,house_wage_sal_yes,398.0
480291212064,house_wage_sal_yes,207.0
480291212066,house_wage_sal_yes,218.0
480291602001,house_wage_sal_yes,280.0
480291817131,house_wage_sal_yes,557.0
480291815052,house_wage_sal_yes,339.0
480291817041,house_wage_sal_yes,424.0
480291817043,house_wage_sal_yes,552.0
480291907001,house_wage_sal_yes,346.0
480291812003,house_wage_sal_yes,340.0
480291511006,house_wage_sal_yes,55.0
480291514003,house_wage_sal_yes,268.0
480291909022,house_wage_sal_yes,444.0
480291810011,house_wage_sal_yes,427.0
480291821031,house_wage_sal_yes,762.0
480291901001,house_wage_sal_yes,219.0
480291817033,house_wage_sal_yes,659.0
480291803004,house_wage_sal_yes,214.0
480291313003,house_wage_sal_yes,500.0
480291313002,house_wage_sal_yes,391.0
480291103001,house_wage_sal_yes,536.0
480291206007,house_wage_sal_yes,384.0
480291206004,house_wage_sal_yes,569.0
480291206001,house_wage_sal_yes,393.0
480291517005,house_wage_sal_yes,382.0
480291517004,house_wage_sal_yes,173.0
480291719031,house_wage_sal_yes,405.0
480291717002,house_wage_sal_yes,255.0
480291719033,house_wage_sal_yes,341.0
480291509004,house_wage_sal_yes,279.0
480291509003,house_wage_sal_yes,392.0
480291705001,house_wage_sal_yes,272.0
480291805041,house_wage_sal_yes,386.0
480291205022,house_wage_sal_yes,134.0
480291205021,house_wage_sal_yes,299.0
480291207014,house_wage_sal_yes,220.0
480291302001,house_wage_sal_yes,258.0
480291410001,house_wage_sal_yes,116.0
480291516005,house_wage_sal_yes,188.0
480291516003,house_wage_sal_yes,542.0
480291817053,house_wage_sal_yes,727.0
480291606002,house_wage_sal_yes,262.0
480291419001,house_wage_sal_yes,380.0
480291515001,house_wage_sal_yes,180.0
480291603001,house_wage_sal_yes,257.0
480291603004,house_wage_sal_yes,201.0
480291613021,house_wage_sal_yes,827.0
480291804002,house_wage_sal_yes,422.0
480291807011,house_wage_sal_yes,378.0
480291811001,house_wage_sal_yes,444.0
480291211082,house_wage_sal_yes,527.0
480291203004,house_wage_sal_yes,338.0
480291203006,house_wage_sal_yes,327.0
480291506002,house_wage_sal_yes,318.0
480291506001,house_wage_sal_yes,213.0
480291511002,house_wage_sal_yes,372.0
480291105001,house_wage_sal_yes,412.0
480291210002,house_wage_sal_yes,224.0
480291210001,house_wage_sal_yes,141.0
480291211101,house_wage_sal_yes,617.0
480291215063,house_wage_sal_yes,313.0
480291315033,house_wage_sal_yes,358.0
480291315043,house_wage_sal_yes,608.0
480291315061,house_wage_sal_yes,323.0
480291315072,house_wage_sal_yes,228.0
480291316062,house_wage_sal_yes,860.0
480291316091,house_wage_sal_yes,555.0
480291316101,house_wage_sal_yes,675.0
480291316121,house_wage_sal_yes,589.0
480291316141,house_wage_sal_yes,967.0
480291316152,house_wage_sal_yes,634.0
480291318011,house_wage_sal_yes,371.0
480291318022,house_wage_sal_yes,157.0
480291411012,house_wage_sal_yes,223.0
480291522022,house_wage_sal_yes,230.0
480291411022,house_wage_sal_yes,142.0
480291414031,house_wage_sal_yes,394.0
480291414042,house_wage_sal_yes,444.0
480291605013,house_wage_sal_yes,90.0
480291605023,house_wage_sal_yes,224.0
480291609012,house_wage_sal_yes,249.0
480291609022,house_wage_sal_yes,315.0
480291613031,house_wage_sal_yes,462.0
480291613042,house_wage_sal_yes,459.0
480291615032,house_wage_sal_yes,311.0
480291615042,house_wage_sal_yes,570.0
480291618021,house_wage_sal_yes,1418.0
480291619021,house_wage_sal_yes,282.0
480291620031,house_wage_sal_yes,511.0
480291620041,house_wage_sal_yes,247.0
480291713012,house_wage_sal_yes,330.0
480291716012,house_wage_sal_yes,210.0
480291716022,house_wage_sal_yes,206.0
480291719122,house_wage_sal_yes,595.0
480291719141,house_wage_sal_yes,384.0
480291719151,house_wage_sal_yes,505.0
480291719163,house_wage_sal_yes,816.0
480291719181,house_wage_sal_yes,487.0
480291215044,house_wage_sal_yes,683.0
480291215064,house_wage_sal_yes,220.0
480291216061,house_wage_sal_yes,154.0
480291216064,house_wage_sal_yes,203.0
480291217013,house_wage_sal_yes,129.0
480291217022,house_wage_sal_yes,326.0
480291218082,house_wage_sal_yes,705.0
480291218093,house_wage_sal_yes,510.0
480291218111,house_wage_sal_yes,1201.0
480291218122,house_wage_sal_yes,315.0
480291218131,house_wage_sal_yes,435.0
480291219041,house_wage_sal_yes,295.0
480291219052,house_wage_sal_yes,1370.0
480291219071,house_wage_sal_yes,489.0
480291211085,house_wage_sal_yes,538.0
480291211191,house_wage_sal_yes,310.0
480291211201,house_wage_sal_yes,836.0
480291207013,house_wage_sal_yes,389.0
480291215043,house_wage_sal_yes,568.0
480291503002,house_wage_sal_yes,359.0
480291418003,house_wage_sal_yes,524.0
480291508001,house_wage_sal_yes,271.0
480291712001,house_wage_sal_yes,214.0
480291712002,house_wage_sal_yes,237.0
480291512004,house_wage_sal_yes,137.0
480291904002,house_wage_sal_yes,306.0
480291817121,house_wage_sal_yes,687.0
480291816024,house_wage_sal_yes,511.0
480291816022,house_wage_sal_yes,435.0
480291314022,house_wage_sal_yes,438.0
480291719183,house_wage_sal_yes,508.0
480291719201,house_wage_sal_yes,705.0
480291719212,house_wage_sal_yes,397.0
480291719231,house_wage_sal_yes,384.0
480291719234,house_wage_sal_yes,1398.0
480291719251,house_wage_sal_yes,202.0
480291719253,house_wage_sal_yes,944.0
480291720023,house_wage_sal_yes,1180.0
480291720041,house_wage_sal_yes,926.0
480291720061,house_wage_sal_yes,1073.0
480291720071,house_wage_sal_yes,1169.0
480291801011,house_wage_sal_yes,246.0
480291714011,house_wage_sal_yes,443.0
480291714022,house_wage_sal_yes,187.0
480291715012,house_wage_sal_yes,244.0
480291715023,house_wage_sal_yes,341.0
480291917011,house_wage_sal_yes,213.0
480291917022,house_wage_sal_yes,430.0
480291918043,house_wage_sal_yes,663.0
480291918111,house_wage_sal_yes,1149.0
480291918063,house_wage_sal_yes,1655.0
480291918081,house_wage_sal_yes,721.0
480291918092,house_wage_sal_yes,690.0
480291918131,house_wage_sal_yes,1323.0
480291817252,house_wage_sal_yes,818.0
480291817263,house_wage_sal_yes,990.0
480291817281,house_wage_sal_yes,1939.0
480291817301,house_wage_sal_yes,354.0
480291817312,house_wage_sal_yes,646.0
480291818112,house_wage_sal_yes,160.0
480291818132,house_wage_sal_yes,912.0
480291818142,house_wage_sal_yes,1080.0
480291818161,house_wage_sal_yes,333.0
480291818172,house_wage_sal_yes,265.0
480291818183,house_wage_sal_yes,664.0
480291818201,house_wage_sal_yes,111.0
480291818212,house_wage_sal_yes,819.0
480291818223,house_wage_sal_yes,795.0
480291905032,house_wage_sal_yes,419.0
480291905042,house_wage_sal_yes,344.0
480291906041,house_wage_sal_yes,289.0
480291910051,house_wage_sal_yes,195.0
480291910062,house_wage_sal_yes,372.0
480291801013,house_wage_sal_yes,240.0
480291801016,house_wage_sal_yes,159.0
480291806031,house_wage_sal_yes,502.0
480291806043,house_wage_sal_yes,272.0
480291807026,house_wage_sal_yes,645.0
480291814031,house_wage_sal_yes,836.0
480291814041,house_wage_sal_yes,1713.0
480291815044,house_wage_sal_yes,670.0
480291817154,house_wage_sal_yes,685.0
480291820022,house_wage_sal_yes,140.0
480291820031,house_wage_sal_yes,869.0
480291821013,house_wage_sal_yes,790.0
480291821051,house_wage_sal_yes,695.0
480291910065,house_wage_sal_yes,138.0
480291912013,house_wage_sal_yes,74.0
480291918141,house_wage_sal_yes,708.0
480291918152,house_wage_sal_yes,668.0
480291918171,house_wage_sal_yes,2679.0
480291919002,house_wage_sal_yes,266.0
480291919005,house_wage_sal_yes,230.0
480291920003,house_wage_sal_yes,582.0
480291921001,house_wage_sal_yes,538.0
480291922002,house_wage_sal_yes,272.0
480291805031,house_wage_sal_no,37.0
480291805032,house_wage_sal_no,114.0
480291704013,house_wage_sal_no,137.0
480291704012,house_wage_sal_no,70.0
480291914061,house_wage_sal_no,229.0
480291914092,house_wage_sal_no,157.0
480291212042,house_wage_sal_no,130.0
480291215081,house_wage_sal_no,125.0
480291914051,house_wage_sal_no,190.0
480291914052,house_wage_sal_no,215.0
480291914053,house_wage_sal_no,128.0
480291914055,house_wage_sal_no,152.0
480291709001,house_wage_sal_no,126.0
480291709003,house_wage_sal_no,54.0
480291610002,house_wage_sal_no,134.0
480291610001,house_wage_sal_no,218.0
480291615015,house_wage_sal_no,118.0
480291615011,house_wage_sal_no,164.0
480291615013,house_wage_sal_no,71.0
480291711001,house_wage_sal_no,213.0
480291620011,house_wage_sal_no,130.0
480291701022,house_wage_sal_no,68.0
480291701021,house_wage_sal_no,153.0
480291807022,house_wage_sal_no,202.0
480291807023,house_wage_sal_no,41.0
480291807025,house_wage_sal_no,131.0
480291809012,house_wage_sal_no,167.0
480291809015,house_wage_sal_no,92.0
480291106003,house_wage_sal_no,282.0
480291108002,house_wage_sal_no,121.0
480291108001,house_wage_sal_no,72.0
480291208004,house_wage_sal_no,77.0
480291208006,house_wage_sal_no,99.0
480291208001,house_wage_sal_no,96.0
480291208002,house_wage_sal_no,218.0
480291208005,house_wage_sal_no,40.0
480291208007,house_wage_sal_no,56.0
480291208003,house_wage_sal_no,194.0
480291211113,house_wage_sal_no,46.0
480291211111,house_wage_sal_no,53.0
480291211112,house_wage_sal_no,125.0
480291211114,house_wage_sal_no,119.0
480291211161,house_wage_sal_no,110.0
480291211164,house_wage_sal_no,196.0
480291211162,house_wage_sal_no,124.0
480291211181,house_wage_sal_no,107.0
480291211182,house_wage_sal_no,26.0
480291212031,house_wage_sal_no,140.0
480291212032,house_wage_sal_no,144.0
480291212051,house_wage_sal_no,132.0
480291817182,house_wage_sal_no,35.0
480291818111,house_wage_sal_no,184.0
480291902003,house_wage_sal_no,15.0
480291902004,house_wage_sal_no,134.0
480291902001,house_wage_sal_no,111.0
480291802021,house_wage_sal_no,339.0
480291802023,house_wage_sal_no,288.0
480291805013,house_wage_sal_no,125.0
480291805012,house_wage_sal_no,31.0
480291805011,house_wage_sal_no,322.0
480291808002,house_wage_sal_no,192.0
480291808001,house_wage_sal_no,73.0
480291708002,house_wage_sal_no,96.0
480291106002,house_wage_sal_no,436.0
480291504001,house_wage_sal_no,59.0
480291504002,house_wage_sal_no,100.0
480291510001,house_wage_sal_no,68.0
480291521002,house_wage_sal_no,103.0
480291521001,house_wage_sal_no,38.0
480291607024,house_wage_sal_no,122.0
480291607023,house_wage_sal_no,161.0
480291616002,house_wage_sal_no,162.0
480291616001,house_wage_sal_no,77.0
480291216012,house_wage_sal_no,87.0
480291216013,house_wage_sal_no,109.0
480291216014,house_wage_sal_no,115.0
480291218021,house_wage_sal_no,82.0
480291218023,house_wage_sal_no,134.0
480291303002,house_wage_sal_no,79.0
480291303001,house_wage_sal_no,82.0
480291307002,house_wage_sal_no,88.0
480291307001,house_wage_sal_no,167.0
480291702004,house_wage_sal_no,62.0
480291702006,house_wage_sal_no,105.0
480291702002,house_wage_sal_no,36.0
480291702005,house_wage_sal_no,275.0
480291702001,house_wage_sal_no,28.0
480291316011,house_wage_sal_no,104.0
480291317001,house_wage_sal_no,10.0
480291412004,house_wage_sal_no,112.0
480291412001,house_wage_sal_no,151.0
480291412005,house_wage_sal_no,140.0
480291412002,house_wage_sal_no,117.0
480291501003,house_wage_sal_no,133.0
480291309002,house_wage_sal_no,167.0
480291309003,house_wage_sal_no,75.0
480291310003,house_wage_sal_no,39.0
480291310004,house_wage_sal_no,132.0
480291310001,house_wage_sal_no,419.0
480291310002,house_wage_sal_no,116.0
480291405003,house_wage_sal_no,117.0
480291405002,house_wage_sal_no,38.0
480291405001,house_wage_sal_no,79.0
480291405004,house_wage_sal_no,23.0
480291406002,house_wage_sal_no,106.0
480291406001,house_wage_sal_no,116.0
480291407003,house_wage_sal_no,223.0
480291407001,house_wage_sal_no,72.0
480291407004,house_wage_sal_no,71.0
480291407005,house_wage_sal_no,81.0
480291413001,house_wage_sal_no,80.0
480291413003,house_wage_sal_no,104.0
480291702003,house_wage_sal_no,15.0
480291806023,house_wage_sal_no,91.0
480291806021,house_wage_sal_no,29.0
480291911021,house_wage_sal_no,171.0
480291911022,house_wage_sal_no,112.0
480291911023,house_wage_sal_no,25.0
480291209012,house_wage_sal_no,240.0
480291209011,house_wage_sal_no,71.0
480291211122,house_wage_sal_no,134.0
480291519001,house_wage_sal_no,94.0
480291409002,house_wage_sal_no,100.0
480291417001,house_wage_sal_no,156.0
480291417002,house_wage_sal_no,168.0
480291505012,house_wage_sal_no,114.0
480291505014,house_wage_sal_no,110.0
480291604002,house_wage_sal_no,216.0
480291604004,house_wage_sal_no,78.0
480291604001,house_wage_sal_no,109.0
480291604003,house_wage_sal_no,103.0
480291611005,house_wage_sal_no,109.0
480291611006,house_wage_sal_no,31.0
480291611001,house_wage_sal_no,163.0
480291611004,house_wage_sal_no,63.0
480291611003,house_wage_sal_no,31.0
480291611002,house_wage_sal_no,69.0
480291813012,house_wage_sal_no,137.0
480291813011,house_wage_sal_no,123.0
480291814021,house_wage_sal_no,116.0
480291814022,house_wage_sal_no,198.0
480291109001,house_wage_sal_no,129.0
480291110003,house_wage_sal_no,62.0
480291110002,house_wage_sal_no,71.0
480291204001,house_wage_sal_no,41.0
480291204005,house_wage_sal_no,50.0
480291710004,house_wage_sal_no,123.0
480291204003,house_wage_sal_no,79.0
480291207021,house_wage_sal_no,443.0
480291704014,house_wage_sal_no,77.0
480291710001,house_wage_sal_no,140.0
480291710002,house_wage_sal_no,75.0
480291717001,house_wage_sal_no,47.0
480291717003,house_wage_sal_no,81.0
480291215013,house_wage_sal_no,173.0
480291215011,house_wage_sal_no,81.0
480291215074,house_wage_sal_no,120.0
480291215071,house_wage_sal_no,118.0
480291215072,house_wage_sal_no,195.0
480291312002,house_wage_sal_no,138.0
480291401002,house_wage_sal_no,65.0
480291401001,house_wage_sal_no,81.0
480291404004,house_wage_sal_no,116.0
480291101002,house_wage_sal_no,157.0
480291209022,house_wage_sal_no,314.0
480291209021,house_wage_sal_no,83.0
480291214033,house_wage_sal_no,76.0
480291214031,house_wage_sal_no,377.0
480291216042,house_wage_sal_no,158.0
480291216043,house_wage_sal_no,22.0
480291306004,house_wage_sal_no,226.0
480291207022,house_wage_sal_no,289.0
480291213003,house_wage_sal_no,210.0
480291213001,house_wage_sal_no,199.0
480291703004,house_wage_sal_no,68.0
480291703002,house_wage_sal_no,80.0
480291703006,house_wage_sal_no,108.0
480291703005,house_wage_sal_no,157.0
480291703003,house_wage_sal_no,69.0
480291704024,house_wage_sal_no,36.0
480291704021,house_wage_sal_no,121.0
480291706001,house_wage_sal_no,90.0
480291706004,house_wage_sal_no,53.0
480291706003,house_wage_sal_no,64.0
480291707003,house_wage_sal_no,336.0
480291707002,house_wage_sal_no,60.0
480291212044,house_wage_sal_no,223.0
480291212043,house_wage_sal_no,53.0
480291404001,house_wage_sal_no,89.0
480291404002,house_wage_sal_no,111.0
480291504003,house_wage_sal_no,148.0
480291215052,house_wage_sal_no,102.0
480291403002,house_wage_sal_no,95.0
480291403003,house_wage_sal_no,54.0
480291520001,house_wage_sal_no,113.0
480291701011,house_wage_sal_no,88.0
480291701012,house_wage_sal_no,85.0
480291718022,house_wage_sal_no,220.0
480291718025,house_wage_sal_no,55.0
480291718023,house_wage_sal_no,104.0
480291408004,house_wage_sal_no,119.0
480291408001,house_wage_sal_no,56.0
480291408005,house_wage_sal_no,73.0
480291408003,house_wage_sal_no,20.0
480291408002,house_wage_sal_no,103.0
480291505023,house_wage_sal_no,71.0
480291505022,house_wage_sal_no,119.0
480291505021,house_wage_sal_no,106.0
480291507006,house_wage_sal_no,30.0
480291507001,house_wage_sal_no,69.0
480291507003,house_wage_sal_no,33.0
480291601004,house_wage_sal_no,251.0
480291601003,house_wage_sal_no,144.0
480291601001,house_wage_sal_no,89.0
480291813023,house_wage_sal_no,134.0
480291809021,house_wage_sal_no,200.0
480291809023,house_wage_sal_no,194.0
480291809022,house_wage_sal_no,80.0
480291809025,house_wage_sal_no,89.0
480291810031,house_wage_sal_no,196.0
480291810051,house_wage_sal_no,289.0
480291810052,house_wage_sal_no,49.0
480291815061,house_wage_sal_no,38.0
480291815062,house_wage_sal_no,182.0
480291817151,house_wage_sal_no,22.0
480291203002,house_wage_sal_no,18.0
480291203003,house_wage_sal_no,80.0
480291203005,house_wage_sal_no,63.0
480291205013,house_wage_sal_no,184.0
480291205015,house_wage_sal_no,101.0
480291205012,house_wage_sal_no,186.0
480291205014,house_wage_sal_no,263.0
480291211152,house_wage_sal_no,266.0
480291211153,house_wage_sal_no,209.0
480291211172,house_wage_sal_no,64.0
480291211171,house_wage_sal_no,177.0
480291720021,house_wage_sal_no,461.0
480291817031,house_wage_sal_no,191.0
480291817032,house_wage_sal_no,139.0
480291803003,house_wage_sal_no,176.0
480291803001,house_wage_sal_no,59.0
480291803002,house_wage_sal_no,119.0
480291817161,house_wage_sal_no,34.0
480291910034,house_wage_sal_no,95.0
480291910035,house_wage_sal_no,55.0
480291910033,house_wage_sal_no,140.0
480291910031,house_wage_sal_no,114.0
480291910032,house_wage_sal_no,364.0
480291214041,house_wage_sal_no,134.0
480291214042,house_wage_sal_no,426.0
480291214043,house_wage_sal_no,158.0
480291313001,house_wage_sal_no,208.0
480291313004,house_wage_sal_no,168.0
480291316061,house_wage_sal_no,246.0
480291103003,house_wage_sal_no,54.0
480291103002,house_wage_sal_no,83.0
480291201001,house_wage_sal_no,19.0
480291206002,house_wage_sal_no,71.0
480291206003,house_wage_sal_no,24.0
480291206006,house_wage_sal_no,71.0
480291206005,house_wage_sal_no,9.0
480291517003,house_wage_sal_no,54.0
480291517002,house_wage_sal_no,177.0
480291517001,house_wage_sal_no,122.0
480291607013,house_wage_sal_no,86.0
480291306001,house_wage_sal_no,94.0
480291306003,house_wage_sal_no,65.0
480291306002,house_wage_sal_no,136.0
480291402003,house_wage_sal_no,69.0
480291402002,house_wage_sal_no,91.0
480291402001,house_wage_sal_no,91.0
480291402004,house_wage_sal_no,24.0
480291309001,house_wage_sal_no,125.0
480291717004,house_wage_sal_no,318.0
480291719035,house_wage_sal_no,110.0
480291717006,house_wage_sal_no,166.0
480291719032,house_wage_sal_no,104.0
480291719034,house_wage_sal_no,128.0
480291509002,house_wage_sal_no,96.0
480291509001,house_wage_sal_no,67.0
480291509005,house_wage_sal_no,146.0
480291705003,house_wage_sal_no,97.0
480291705004,house_wage_sal_no,30.0
480291705002,house_wage_sal_no,47.0
480291805042,house_wage_sal_no,228.0
480291205025,house_wage_sal_no,106.0
480291205023,house_wage_sal_no,25.0
480291205026,house_wage_sal_no,57.0
480291205024,house_wage_sal_no,113.0
480291207012,house_wage_sal_no,175.0
480291207011,house_wage_sal_no,33.0
480291302002,house_wage_sal_no,105.0
480291410003,house_wage_sal_no,129.0
480291410002,house_wage_sal_no,217.0
480291516001,house_wage_sal_no,118.0
480291516004,house_wage_sal_no,149.0
480291516002,house_wage_sal_no,179.0
480291817051,house_wage_sal_no,162.0
480291817052,house_wage_sal_no,112.0
480291512002,house_wage_sal_no,165.0
480291606001,house_wage_sal_no,42.0
480291606003,house_wage_sal_no,199.0
480291419003,house_wage_sal_no,140.0
480291419002,house_wage_sal_no,194.0
480291515003,house_wage_sal_no,109.0
480291515002,house_wage_sal_no,109.0
480291603003,house_wage_sal_no,126.0
480291603002,house_wage_sal_no,146.0
480291603005,house_wage_sal_no,157.0
480291612001,house_wage_sal_no,71.0
480291612002,house_wage_sal_no,105.0
480291804003,house_wage_sal_no,66.0
480291804001,house_wage_sal_no,161.0
480291807012,house_wage_sal_no,342.0
480291811004,house_wage_sal_no,46.0
480291811002,house_wage_sal_no,164.0
480291811003,house_wage_sal_no,336.0
480291909015,house_wage_sal_no,99.0
480291909013,house_wage_sal_no,48.0
480291809014,house_wage_sal_no,55.0
480291813031,house_wage_sal_no,98.0
480291815041,house_wage_sal_no,224.0
