block_group,f_biz_type,f_count_biz_type
480291218101,workers_f_gvt,264.0
480291218102,workers_f_gvt,45.0
480291218112,workers_f_gvt,48.0
480291218121,workers_f_gvt,32.0
480291219032,workers_f_gvt,70.0
480291218123,workers_f_gvt,13.0
480291218124,workers_f_gvt,13.0
480291219031,workers_f_gvt,175.0
480291219042,workers_f_gvt,99.0
480291219051,workers_f_gvt,65.0
480291219061,workers_f_gvt,69.0
480291219062,workers_f_gvt,47.0
480291219072,workers_f_gvt,206.0
480291219081,workers_f_gvt,85.0
480291209024,workers_f_gvt,46.0
480291211103,workers_f_gvt,89.0
480291211183,workers_f_gvt,93.0
480291211192,workers_f_gvt,165.0
480291211193,workers_f_gvt,86.0
480291211202,workers_f_gvt,127.0
480291211211,workers_f_gvt,47.0
480291211212,workers_f_gvt,46.0
480291211221,workers_f_gvt,61.0
480291211222,workers_f_gvt,139.0
480291211223,workers_f_gvt,72.0
480291215014,workers_f_gvt,55.0
480291713023,workers_f_gvt,18.0
480291713024,workers_f_gvt,79.0
480291714012,workers_f_gvt,78.0
480291714021,workers_f_gvt,26.0
480291714023,workers_f_gvt,106.0
480291715011,workers_f_gvt,17.0
480291715021,workers_f_gvt,65.0
480291715022,workers_f_gvt,11.0
480291715024,workers_f_gvt,13.0
480291914121,workers_f_gvt,56.0
480291914131,workers_f_gvt,91.0
480291914132,workers_f_gvt,206.0
480291915031,workers_f_gvt,93.0
480291915032,workers_f_gvt,17.0
480291915033,workers_f_gvt,53.0
480291915041,workers_f_gvt,29.0
480291915042,workers_f_gvt,33.0
480291915051,workers_f_gvt,65.0
480291915052,workers_f_gvt,46.0
480291915061,workers_f_gvt,93.0
480291915062,workers_f_gvt,133.0
480291915063,workers_f_gvt,44.0
480291917012,workers_f_gvt,38.0
480291917021,workers_f_gvt,129.0
480291917023,workers_f_gvt,101.0
480291917024,workers_f_gvt,29.0
480291918061,workers_f_gvt,34.0
480291918062,workers_f_gvt,34.0
480291918071,workers_f_gvt,104.0
480291918072,workers_f_gvt,87.0
480291918082,workers_f_gvt,53.0
480291918091,workers_f_gvt,188.0
480291918101,workers_f_gvt,129.0
480291918102,workers_f_gvt,121.0
480291918121,workers_f_gvt,48.0
480291918122,workers_f_gvt,19.0
480291918132,workers_f_gvt,132.0
480291821062,workers_f_gvt,198.0
480291905031,workers_f_gvt,32.0
480291905033,workers_f_gvt,109.0
480291905041,workers_f_gvt,70.0
480291906031,workers_f_gvt,26.0
480291906032,workers_f_gvt,60.0
480291906042,workers_f_gvt,9.0
480291906043,workers_f_gvt,73.0
480291910052,workers_f_gvt,42.0
480291910061,workers_f_gvt,15.0
480291910063,workers_f_gvt,100.0
480291801014,workers_f_gvt,47.0
480291801015,workers_f_gvt,39.0
480291801021,workers_f_gvt,18.0
480291806044,workers_f_gvt,31.0
480291801022,workers_f_gvt,41.0
480291806041,workers_f_gvt,99.0
480291806042,workers_f_gvt,8.0
480291806045,workers_f_gvt,13.0
480291810033,workers_f_gvt,39.0
480291813032,workers_f_gvt,21.0
480291814032,workers_f_gvt,99.0
480291814033,workers_f_gvt,0.0
480291814042,workers_f_gvt,119.0
480291815032,workers_f_gvt,202.0
480291817112,workers_f_gvt,130.0
480291817113,workers_f_gvt,138.0
480291817153,workers_f_gvt,50.0
480291817162,workers_f_gvt,27.0
480291817163,workers_f_gvt,118.0
480291817164,workers_f_gvt,0.0
480291817183,workers_f_gvt,152.0
480291817201,workers_f_gvt,243.0
480291817202,workers_f_gvt,16.0
480291817211,workers_f_gvt,58.0
480291817212,workers_f_gvt,98.0
480291817231,workers_f_gvt,68.0
480291817221,workers_f_gvt,54.0
480291817222,workers_f_gvt,62.0
480291817223,workers_f_gvt,62.0
480291817232,workers_f_gvt,40.0
480291817233,workers_f_gvt,88.0
480291817241,workers_f_gvt,147.0
480291817242,workers_f_gvt,106.0
480291817251,workers_f_gvt,53.0
480291817261,workers_f_gvt,107.0
480291817262,workers_f_gvt,222.0
480291817271,workers_f_gvt,198.0
480291817272,workers_f_gvt,0.0
480291817282,workers_f_gvt,141.0
480291817291,workers_f_gvt,514.0
480291817302,workers_f_gvt,181.0
480291817311,workers_f_gvt,26.0
480291817313,workers_f_gvt,159.0
480291817314,workers_f_gvt,67.0
480291818131,workers_f_gvt,153.0
480291818133,workers_f_gvt,154.0
480291818141,workers_f_gvt,112.0
480291818151,workers_f_gvt,30.0
480291818152,workers_f_gvt,33.0
480291818162,workers_f_gvt,217.0
480291818171,workers_f_gvt,131.0
480291818181,workers_f_gvt,103.0
480291818182,workers_f_gvt,42.0
480291818191,workers_f_gvt,8.0
480291818192,workers_f_gvt,152.0
480291818202,workers_f_gvt,189.0
480291818211,workers_f_gvt,19.0
480291818221,workers_f_gvt,68.0
480291818222,workers_f_gvt,44.0
480291818231,workers_f_gvt,109.0
480291818241,workers_f_gvt,157.0
480291912012,workers_f_gvt,76.0
480291910064,workers_f_gvt,15.0
480291912011,workers_f_gvt,14.0
480291912021,workers_f_gvt,0.0
480291912022,workers_f_gvt,0.0
480291912023,workers_f_gvt,74.0
480291912024,workers_f_gvt,17.0
480291913031,workers_f_gvt,57.0
480291913041,workers_f_gvt,34.0
480291913042,workers_f_gvt,0.0
480291914062,workers_f_gvt,46.0
480291914063,workers_f_gvt,48.0
480291914082,workers_f_gvt,42.0
480291914101,workers_f_gvt,39.0
480291914102,workers_f_gvt,15.0
480291914103,workers_f_gvt,61.0
480291914111,workers_f_gvt,101.0
480291914112,workers_f_gvt,47.0
480291818242,workers_f_gvt,60.0
480291818251,workers_f_gvt,109.0
480291818252,workers_f_gvt,159.0
480291818261,workers_f_gvt,42.0
480291818262,workers_f_gvt,75.0
480291818263,workers_f_gvt,177.0
480291818264,workers_f_gvt,13.0
480291819011,workers_f_gvt,31.0
480291819012,workers_f_gvt,159.0
480291819021,workers_f_gvt,304.0
480291819022,workers_f_gvt,180.0
480291820011,workers_f_gvt,125.0
480291820012,workers_f_gvt,76.0
480291820021,workers_f_gvt,433.0
480291820023,workers_f_gvt,68.0
480291820032,workers_f_gvt,35.0
480291821012,workers_f_gvt,56.0
480291821022,workers_f_gvt,49.0
480291821023,workers_f_gvt,202.0
480291821061,workers_f_gvt,151.0
480291918142,workers_f_gvt,70.0
480291918151,workers_f_gvt,124.0
480291918161,workers_f_gvt,7.0
480291918162,workers_f_gvt,8.0
480291918172,workers_f_gvt,140.0
480291919001,workers_f_gvt,10.0
480291919003,workers_f_gvt,0.0
480291919004,workers_f_gvt,0.0
480291920001,workers_f_gvt,137.0
480291920002,workers_f_gvt,2.0
480291920004,workers_f_gvt,15.0
480291920005,workers_f_gvt,0.0
480291921002,workers_f_gvt,45.0
480291922001,workers_f_gvt,39.0
480291923001,workers_f_gvt,19.0
480291923002,workers_f_gvt,29.0
480291923003,workers_f_gvt,69.0
480291923004,workers_f_gvt,56.0
480299800011,workers_f_gvt,0.0
480299800021,workers_f_gvt,0.0
480299800031,workers_f_gvt,14.0
480299800041,workers_f_gvt,0.0
480299800051,workers_f_gvt,0.0
480299801001,workers_f_gvt,12.0
480291805033,workers_f_gvt,94.0
480291704011,workers_f_gvt,11.0
480291914081,workers_f_gvt,23.0
480291914091,workers_f_gvt,188.0
480291412006,workers_f_gvt,60.0
480291412003,workers_f_gvt,13.0
480291501002,workers_f_gvt,55.0
480291407002,workers_f_gvt,47.0
480291413002,workers_f_gvt,61.0
480291414021,workers_f_gvt,180.0
480291806022,workers_f_gvt,35.0
480291101003,workers_f_gvt,66.0
480291211121,workers_f_gvt,86.0
480291519002,workers_f_gvt,120.0
480291409001,workers_f_gvt,13.0
480291505011,workers_f_gvt,7.0
480291505013,workers_f_gvt,14.0
480291110001,workers_f_gvt,39.0
480291204002,workers_f_gvt,10.0
480291204006,workers_f_gvt,0.0
480291204004,workers_f_gvt,17.0
480291710005,workers_f_gvt,9.0
480291710003,workers_f_gvt,57.0
480291717005,workers_f_gvt,40.0
480291213004,workers_f_gvt,80.0
480291215012,workers_f_gvt,86.0
480291215073,workers_f_gvt,34.0
480291312001,workers_f_gvt,0.0
480291404003,workers_f_gvt,39.0
480291101001,workers_f_gvt,23.0
480291209023,workers_f_gvt,182.0
480291214032,workers_f_gvt,55.0
480291216041,workers_f_gvt,366.0
480291216044,workers_f_gvt,50.0
480291207023,workers_f_gvt,66.0
480291213002,workers_f_gvt,31.0
480291703001,workers_f_gvt,15.0
480291704022,workers_f_gvt,74.0
480291704023,workers_f_gvt,56.0
480291706002,workers_f_gvt,16.0
480291707001,workers_f_gvt,23.0
480291212041,workers_f_gvt,46.0
480291212045,workers_f_gvt,192.0
480291416001,workers_f_gvt,39.0
480291215051,workers_f_gvt,135.0
480291403001,workers_f_gvt,29.0
480291701013,workers_f_gvt,8.0
480291718021,workers_f_gvt,0.0
480291718024,workers_f_gvt,45.0
480291507005,workers_f_gvt,29.0
480291507002,workers_f_gvt,9.0
480291507004,workers_f_gvt,0.0
480291601002,workers_f_gvt,71.0
480291813021,workers_f_gvt,131.0
480291815063,workers_f_gvt,7.0
480291809024,workers_f_gvt,37.0
480291810032,workers_f_gvt,33.0
480291810053,workers_f_gvt,66.0
480291817152,workers_f_gvt,92.0
480291203001,workers_f_gvt,20.0
480291205011,workers_f_gvt,0.0
480291205016,workers_f_gvt,0.0
480291205017,workers_f_gvt,0.0
480291211151,workers_f_gvt,70.0
480291211173,workers_f_gvt,71.0
480291815031,workers_f_gvt,55.0
480291215082,workers_f_gvt,52.0
480291914054,workers_f_gvt,67.0
480291709002,workers_f_gvt,53.0
480291615012,workers_f_gvt,19.0
480291615014,workers_f_gvt,32.0
480291701023,workers_f_gvt,59.0
480291711002,workers_f_gvt,25.0
480291807024,workers_f_gvt,22.0
480291807021,workers_f_gvt,56.0
480291809013,workers_f_gvt,24.0
480291108003,workers_f_gvt,57.0
480291211163,workers_f_gvt,41.0
480291212034,workers_f_gvt,59.0
480291212033,workers_f_gvt,10.0
480291817181,workers_f_gvt,140.0
480291902005,workers_f_gvt,44.0
480291902002,workers_f_gvt,55.0
480291802024,workers_f_gvt,26.0
480291802022,workers_f_gvt,0.0
480291805014,workers_f_gvt,22.0
480291808003,workers_f_gvt,0.0
480291708001,workers_f_gvt,5.0
480291106001,workers_f_gvt,22.0
480291510002,workers_f_gvt,16.0
480291510003,workers_f_gvt,32.0
480291607021,workers_f_gvt,22.0
480291607022,workers_f_gvt,20.0
480291215083,workers_f_gvt,8.0
480291216011,workers_f_gvt,63.0
480291218022,workers_f_gvt,94.0
480291303004,workers_f_gvt,7.0
480291303003,workers_f_gvt,32.0
480291909014,workers_f_gvt,43.0
480291809011,workers_f_gvt,42.0
480291815043,workers_f_gvt,59.0
480291816011,workers_f_gvt,8.0
480291818093,workers_f_gvt,10.0
480291821011,workers_f_gvt,54.0
480291906012,workers_f_gvt,29.0
480291910042,workers_f_gvt,0.0
480291212052,workers_f_gvt,11.0
480291212064,workers_f_gvt,17.0
480291212066,workers_f_gvt,0.0
480291602001,workers_f_gvt,21.0
480291817131,workers_f_gvt,57.0
480291815052,workers_f_gvt,53.0
480291817041,workers_f_gvt,12.0
480291817043,workers_f_gvt,12.0
480291907001,workers_f_gvt,42.0
480291812003,workers_f_gvt,96.0
480291511006,workers_f_gvt,0.0
480291514003,workers_f_gvt,30.0
480291909022,workers_f_gvt,47.0
480291810011,workers_f_gvt,80.0
480291821031,workers_f_gvt,115.0
480291901001,workers_f_gvt,14.0
480291817033,workers_f_gvt,363.0
480291803004,workers_f_gvt,16.0
480291313003,workers_f_gvt,31.0
480291313002,workers_f_gvt,62.0
480291103001,workers_f_gvt,56.0
480291206007,workers_f_gvt,12.0
480291206004,workers_f_gvt,64.0
480291206001,workers_f_gvt,13.0
480291517005,workers_f_gvt,41.0
480291517004,workers_f_gvt,24.0
480291719031,workers_f_gvt,18.0
480291717002,workers_f_gvt,133.0
480291719033,workers_f_gvt,20.0
480291509004,workers_f_gvt,35.0
480291509003,workers_f_gvt,62.0
480291705001,workers_f_gvt,75.0
480291805041,workers_f_gvt,52.0
480291205022,workers_f_gvt,9.0
480291205021,workers_f_gvt,25.0
480291207014,workers_f_gvt,7.0
480291302001,workers_f_gvt,8.0
480291410001,workers_f_gvt,13.0
480291516005,workers_f_gvt,0.0
480291516003,workers_f_gvt,113.0
480291817053,workers_f_gvt,70.0
480291606002,workers_f_gvt,9.0
480291419001,workers_f_gvt,41.0
480291515001,workers_f_gvt,8.0
480291603001,workers_f_gvt,10.0
480291603004,workers_f_gvt,29.0
480291613021,workers_f_gvt,132.0
480291804002,workers_f_gvt,22.0
480291807011,workers_f_gvt,49.0
480291811001,workers_f_gvt,19.0
480291211082,workers_f_gvt,89.0
480291203004,workers_f_gvt,0.0
480291203006,workers_f_gvt,41.0
480291506002,workers_f_gvt,34.0
480291506001,workers_f_gvt,5.0
480291511002,workers_f_gvt,0.0
480291105001,workers_f_gvt,14.0
480291210002,workers_f_gvt,54.0
480291210001,workers_f_gvt,32.0
480291211101,workers_f_gvt,86.0
480291215063,workers_f_gvt,0.0
480291315033,workers_f_gvt,81.0
480291315043,workers_f_gvt,19.0
480291315061,workers_f_gvt,39.0
480291315072,workers_f_gvt,69.0
480291316062,workers_f_gvt,186.0
480291316091,workers_f_gvt,142.0
480291316101,workers_f_gvt,124.0
480291316121,workers_f_gvt,172.0
480291316141,workers_f_gvt,191.0
480291316152,workers_f_gvt,79.0
480291318011,workers_f_gvt,38.0
480291318022,workers_f_gvt,29.0
480291411012,workers_f_gvt,11.0
480291522022,workers_f_gvt,24.0
480291411022,workers_f_gvt,0.0
480291414031,workers_f_gvt,48.0
480291414042,workers_f_gvt,85.0
480291605013,workers_f_gvt,0.0
480291605023,workers_f_gvt,28.0
480291609012,workers_f_gvt,62.0
480291609022,workers_f_gvt,22.0
480291613031,workers_f_gvt,62.0
480291613042,workers_f_gvt,59.0
480291615032,workers_f_gvt,31.0
480291615042,workers_f_gvt,15.0
480291618021,workers_f_gvt,328.0
480291619021,workers_f_gvt,22.0
480291620031,workers_f_gvt,52.0
480291620041,workers_f_gvt,32.0
480291713012,workers_f_gvt,52.0
480291716012,workers_f_gvt,134.0
480291716022,workers_f_gvt,7.0
480291719122,workers_f_gvt,106.0
480291719141,workers_f_gvt,66.0
480291719151,workers_f_gvt,94.0
480291719163,workers_f_gvt,152.0
480291719181,workers_f_gvt,64.0
480291215044,workers_f_gvt,87.0
480291215064,workers_f_gvt,8.0
480291216061,workers_f_gvt,60.0
480291216064,workers_f_gvt,0.0
480291217013,workers_f_gvt,7.0
480291217022,workers_f_gvt,36.0
480291218082,workers_f_gvt,114.0
480291218093,workers_f_gvt,27.0
480291218111,workers_f_gvt,226.0
480291218122,workers_f_gvt,11.0
480291218131,workers_f_gvt,27.0
480291219041,workers_f_gvt,126.0
480291219052,workers_f_gvt,210.0
480291219071,workers_f_gvt,63.0
480291211085,workers_f_gvt,91.0
480291211191,workers_f_gvt,8.0
480291211201,workers_f_gvt,65.0
480291207013,workers_f_gvt,0.0
480291215043,workers_f_gvt,215.0
480291503002,workers_f_gvt,0.0
480291418003,workers_f_gvt,87.0
480291508001,workers_f_gvt,0.0
480291712001,workers_f_gvt,33.0
480291712002,workers_f_gvt,13.0
480291512004,workers_f_gvt,23.0
480291904002,workers_f_gvt,12.0
480291817121,workers_f_gvt,126.0
480291816024,workers_f_gvt,91.0
480291816022,workers_f_gvt,48.0
480291314022,workers_f_gvt,27.0
480291719183,workers_f_gvt,200.0
480291719201,workers_f_gvt,47.0
480291719212,workers_f_gvt,20.0
480291719231,workers_f_gvt,79.0
480291719234,workers_f_gvt,354.0
480291719251,workers_f_gvt,49.0
480291719253,workers_f_gvt,101.0
480291720023,workers_f_gvt,339.0
480291720041,workers_f_gvt,212.0
480291720061,workers_f_gvt,99.0
480291720071,workers_f_gvt,269.0
480291801011,workers_f_gvt,72.0
480291714011,workers_f_gvt,20.0
480291714022,workers_f_gvt,23.0
480291715012,workers_f_gvt,46.0
480291715023,workers_f_gvt,46.0
480291917011,workers_f_gvt,10.0
480291917022,workers_f_gvt,33.0
480291918043,workers_f_gvt,169.0
480291918111,workers_f_gvt,169.0
480291918063,workers_f_gvt,187.0
480291918081,workers_f_gvt,112.0
480291918092,workers_f_gvt,136.0
480291918131,workers_f_gvt,161.0
480291817252,workers_f_gvt,221.0
480291817263,workers_f_gvt,175.0
480291817281,workers_f_gvt,252.0
480291817301,workers_f_gvt,86.0
480291817312,workers_f_gvt,100.0
480291818112,workers_f_gvt,38.0
480291818132,workers_f_gvt,77.0
480291818142,workers_f_gvt,259.0
480291818161,workers_f_gvt,53.0
480291818172,workers_f_gvt,19.0
480291818183,workers_f_gvt,0.0
480291818201,workers_f_gvt,60.0
480291818212,workers_f_gvt,169.0
480291818223,workers_f_gvt,90.0
480291905032,workers_f_gvt,26.0
480291905042,workers_f_gvt,39.0
480291906041,workers_f_gvt,44.0
480291910051,workers_f_gvt,28.0
480291910062,workers_f_gvt,26.0
480291801013,workers_f_gvt,31.0
480291801016,workers_f_gvt,49.0
480291806031,workers_f_gvt,50.0
480291806043,workers_f_gvt,21.0
480291807026,workers_f_gvt,34.0
480291814031,workers_f_gvt,0.0
480291814041,workers_f_gvt,103.0
480291815044,workers_f_gvt,101.0
480291817154,workers_f_gvt,110.0
480291820022,workers_f_gvt,0.0
480291820031,workers_f_gvt,175.0
480291821013,workers_f_gvt,59.0
480291821051,workers_f_gvt,106.0
480291910065,workers_f_gvt,12.0
480291912013,workers_f_gvt,0.0
480291918141,workers_f_gvt,154.0
480291918152,workers_f_gvt,81.0
480291918171,workers_f_gvt,186.0
480291919002,workers_f_gvt,0.0
480291919005,workers_f_gvt,22.0
480291920003,workers_f_gvt,29.0
480291921001,workers_f_gvt,44.0
480291922002,workers_f_gvt,37.0
480291805031,workers_f_noncorp_self,0.0
480291805032,workers_f_noncorp_self,0.0
480291704013,workers_f_noncorp_self,0.0
480291704012,workers_f_noncorp_self,0.0
480291914061,workers_f_noncorp_self,66.0
480291914092,workers_f_noncorp_self,82.0
480291212042,workers_f_noncorp_self,47.0
480291215081,workers_f_noncorp_self,8.0
480291914051,workers_f_noncorp_self,19.0
480291914052,workers_f_noncorp_self,32.0
480291914053,workers_f_noncorp_self,0.0
480291914055,workers_f_noncorp_self,0.0
480291709001,workers_f_noncorp_self,20.0
480291709003,workers_f_noncorp_self,0.0
480291610002,workers_f_noncorp_self,8.0
480291610001,workers_f_noncorp_self,7.0
480291615015,workers_f_noncorp_self,0.0
480291615011,workers_f_noncorp_self,0.0
480291615013,workers_f_noncorp_self,0.0
480291711001,workers_f_noncorp_self,0.0
480291620011,workers_f_noncorp_self,32.0
480291701022,workers_f_noncorp_self,0.0
480291701021,workers_f_noncorp_self,71.0
480291807022,workers_f_noncorp_self,5.0
480291807023,workers_f_noncorp_self,0.0
480291807025,workers_f_noncorp_self,0.0
480291809012,workers_f_noncorp_self,22.0
480291809015,workers_f_noncorp_self,0.0
480291106003,workers_f_noncorp_self,0.0
480291108002,workers_f_noncorp_self,0.0
480291108001,workers_f_noncorp_self,12.0
480291208004,workers_f_noncorp_self,0.0
480291208006,workers_f_noncorp_self,27.0
480291208001,workers_f_noncorp_self,31.0
480291208002,workers_f_noncorp_self,39.0
480291208005,workers_f_noncorp_self,19.0
480291208007,workers_f_noncorp_self,0.0
480291208003,workers_f_noncorp_self,42.0
480291211113,workers_f_noncorp_self,39.0
480291211111,workers_f_noncorp_self,0.0
480291211112,workers_f_noncorp_self,94.0
480291211114,workers_f_noncorp_self,6.0
480291211161,workers_f_noncorp_self,16.0
480291211164,workers_f_noncorp_self,11.0
480291211162,workers_f_noncorp_self,15.0
480291211181,workers_f_noncorp_self,67.0
480291211182,workers_f_noncorp_self,0.0
480291212031,workers_f_noncorp_self,0.0
480291212032,workers_f_noncorp_self,10.0
480291212051,workers_f_noncorp_self,0.0
480291817182,workers_f_noncorp_self,15.0
480291818111,workers_f_noncorp_self,51.0
480291902003,workers_f_noncorp_self,15.0
480291902004,workers_f_noncorp_self,0.0
480291902001,workers_f_noncorp_self,10.0
480291802021,workers_f_noncorp_self,0.0
480291802023,workers_f_noncorp_self,0.0
480291805013,workers_f_noncorp_self,4.0
480291805012,workers_f_noncorp_self,0.0
480291805011,workers_f_noncorp_self,0.0
480291808002,workers_f_noncorp_self,6.0
480291808001,workers_f_noncorp_self,0.0
480291708002,workers_f_noncorp_self,0.0
480291106002,workers_f_noncorp_self,12.0
480291504001,workers_f_noncorp_self,0.0
480291504002,workers_f_noncorp_self,0.0
480291510001,workers_f_noncorp_self,0.0
480291521002,workers_f_noncorp_self,27.0
480291521001,workers_f_noncorp_self,6.0
480291607024,workers_f_noncorp_self,0.0
480291607023,workers_f_noncorp_self,35.0
480291616002,workers_f_noncorp_self,0.0
480291616001,workers_f_noncorp_self,0.0
480291216012,workers_f_noncorp_self,13.0
480291216013,workers_f_noncorp_self,0.0
480291216014,workers_f_noncorp_self,0.0
480291218021,workers_f_noncorp_self,0.0
480291218023,workers_f_noncorp_self,35.0
480291303002,workers_f_noncorp_self,0.0
480291303001,workers_f_noncorp_self,0.0
480291307002,workers_f_noncorp_self,9.0
480291307001,workers_f_noncorp_self,0.0
480291702004,workers_f_noncorp_self,0.0
480291702006,workers_f_noncorp_self,7.0
480291702002,workers_f_noncorp_self,0.0
480291702005,workers_f_noncorp_self,0.0
480291702001,workers_f_noncorp_self,0.0
480291316011,workers_f_noncorp_self,19.0
480291317001,workers_f_noncorp_self,1.0
480291412004,workers_f_noncorp_self,0.0
480291412001,workers_f_noncorp_self,0.0
480291412005,workers_f_noncorp_self,0.0
480291412002,workers_f_noncorp_self,0.0
480291501003,workers_f_noncorp_self,8.0
480291309002,workers_f_noncorp_self,0.0
480291309003,workers_f_noncorp_self,11.0
480291310003,workers_f_noncorp_self,11.0
480291310004,workers_f_noncorp_self,0.0
480291310001,workers_f_noncorp_self,8.0
480291310002,workers_f_noncorp_self,15.0
480291405003,workers_f_noncorp_self,11.0
480291405002,workers_f_noncorp_self,0.0
480291405001,workers_f_noncorp_self,47.0
480291405004,workers_f_noncorp_self,3.0
480291406002,workers_f_noncorp_self,14.0
480291406001,workers_f_noncorp_self,15.0
480291407003,workers_f_noncorp_self,0.0
480291407001,workers_f_noncorp_self,0.0
480291407004,workers_f_noncorp_self,0.0
480291407005,workers_f_noncorp_self,0.0
480291413001,workers_f_noncorp_self,0.0
480291413003,workers_f_noncorp_self,5.0
480291702003,workers_f_noncorp_self,0.0
480291806023,workers_f_noncorp_self,0.0
480291806021,workers_f_noncorp_self,21.0
480291911021,workers_f_noncorp_self,0.0
480291911022,workers_f_noncorp_self,0.0
480291911023,workers_f_noncorp_self,11.0
480291209012,workers_f_noncorp_self,17.0
480291209011,workers_f_noncorp_self,36.0
480291211122,workers_f_noncorp_self,25.0
480291519001,workers_f_noncorp_self,0.0
480291409002,workers_f_noncorp_self,0.0
480291417001,workers_f_noncorp_self,0.0
480291417002,workers_f_noncorp_self,10.0
480291505012,workers_f_noncorp_self,14.0
480291505014,workers_f_noncorp_self,18.0
480291604002,workers_f_noncorp_self,0.0
480291604004,workers_f_noncorp_self,27.0
480291604001,workers_f_noncorp_self,0.0
480291604003,workers_f_noncorp_self,0.0
480291611005,workers_f_noncorp_self,0.0
480291611006,workers_f_noncorp_self,0.0
480291611001,workers_f_noncorp_self,53.0
480291611004,workers_f_noncorp_self,19.0
480291611003,workers_f_noncorp_self,0.0
480291611002,workers_f_noncorp_self,0.0
480291813012,workers_f_noncorp_self,0.0
480291813011,workers_f_noncorp_self,74.0
480291814021,workers_f_noncorp_self,12.0
480291814022,workers_f_noncorp_self,0.0
480291109001,workers_f_noncorp_self,41.0
480291110003,workers_f_noncorp_self,6.0
480291110002,workers_f_noncorp_self,0.0
480291204001,workers_f_noncorp_self,20.0
480291204005,workers_f_noncorp_self,20.0
480291710004,workers_f_noncorp_self,0.0
480291204003,workers_f_noncorp_self,33.0
480291207021,workers_f_noncorp_self,90.0
480291704014,workers_f_noncorp_self,0.0
480291710001,workers_f_noncorp_self,0.0
480291710002,workers_f_noncorp_self,0.0
480291717001,workers_f_noncorp_self,0.0
480291717003,workers_f_noncorp_self,0.0
480291215013,workers_f_noncorp_self,21.0
480291215011,workers_f_noncorp_self,84.0
480291215074,workers_f_noncorp_self,18.0
480291215071,workers_f_noncorp_self,0.0
480291215072,workers_f_noncorp_self,16.0
480291312002,workers_f_noncorp_self,0.0
480291401002,workers_f_noncorp_self,13.0
480291401001,workers_f_noncorp_self,9.0
480291404004,workers_f_noncorp_self,34.0
480291101002,workers_f_noncorp_self,7.0
480291209022,workers_f_noncorp_self,27.0
480291209021,workers_f_noncorp_self,0.0
480291214033,workers_f_noncorp_self,0.0
480291214031,workers_f_noncorp_self,54.0
480291216042,workers_f_noncorp_self,95.0
480291216043,workers_f_noncorp_self,0.0
480291306004,workers_f_noncorp_self,21.0
480291207022,workers_f_noncorp_self,0.0
480291213003,workers_f_noncorp_self,14.0
480291213001,workers_f_noncorp_self,47.0
480291703004,workers_f_noncorp_self,0.0
480291703002,workers_f_noncorp_self,0.0
480291703006,workers_f_noncorp_self,0.0
480291703005,workers_f_noncorp_self,0.0
480291703003,workers_f_noncorp_self,0.0
480291704024,workers_f_noncorp_self,0.0
480291704021,workers_f_noncorp_self,0.0
480291706001,workers_f_noncorp_self,7.0
480291706004,workers_f_noncorp_self,6.0
480291706003,workers_f_noncorp_self,8.0
480291707003,workers_f_noncorp_self,63.0
480291707002,workers_f_noncorp_self,0.0
480291212044,workers_f_noncorp_self,24.0
480291212043,workers_f_noncorp_self,0.0
480291404001,workers_f_noncorp_self,45.0
480291404002,workers_f_noncorp_self,11.0
480291504003,workers_f_noncorp_self,78.0
480291215052,workers_f_noncorp_self,46.0
480291403002,workers_f_noncorp_self,5.0
480291403003,workers_f_noncorp_self,0.0
480291520001,workers_f_noncorp_self,25.0
480291701011,workers_f_noncorp_self,0.0
480291701012,workers_f_noncorp_self,18.0
480291718022,workers_f_noncorp_self,41.0
480291718025,workers_f_noncorp_self,15.0
480291718023,workers_f_noncorp_self,0.0
480291408004,workers_f_noncorp_self,6.0
480291408001,workers_f_noncorp_self,43.0
480291408005,workers_f_noncorp_self,0.0
480291408003,workers_f_noncorp_self,0.0
480291408002,workers_f_noncorp_self,11.0
480291505023,workers_f_noncorp_self,0.0
480291505022,workers_f_noncorp_self,0.0
480291505021,workers_f_noncorp_self,0.0
480291507006,workers_f_noncorp_self,14.0
480291507001,workers_f_noncorp_self,27.0
480291507003,workers_f_noncorp_self,83.0
480291601004,workers_f_noncorp_self,10.0
480291601003,workers_f_noncorp_self,0.0
480291601001,workers_f_noncorp_self,0.0
480291813023,workers_f_noncorp_self,52.0
480291809021,workers_f_noncorp_self,0.0
480291809023,workers_f_noncorp_self,42.0
480291809022,workers_f_noncorp_self,18.0
480291809025,workers_f_noncorp_self,29.0
480291810031,workers_f_noncorp_self,0.0
480291810051,workers_f_noncorp_self,9.0
480291810052,workers_f_noncorp_self,14.0
480291815061,workers_f_noncorp_self,0.0
480291815062,workers_f_noncorp_self,6.0
480291817151,workers_f_noncorp_self,35.0
480291203002,workers_f_noncorp_self,0.0
480291203003,workers_f_noncorp_self,21.0
480291203005,workers_f_noncorp_self,16.0
480291205013,workers_f_noncorp_self,18.0
480291205015,workers_f_noncorp_self,0.0
480291205012,workers_f_noncorp_self,25.0
480291205014,workers_f_noncorp_self,18.0
480291211152,workers_f_noncorp_self,25.0
480291211153,workers_f_noncorp_self,0.0
480291211172,workers_f_noncorp_self,18.0
480291211171,workers_f_noncorp_self,46.0
480291720021,workers_f_noncorp_self,42.0
480291817031,workers_f_noncorp_self,0.0
480291817032,workers_f_noncorp_self,49.0
