block_group,commute_time_bus,count_commute_time_bus
480291315032,commute_time_bus_30_59,0.0
480291315041,commute_time_bus_30_59,0.0
480291315042,commute_time_bus_30_59,0.0
480291315051,commute_time_bus_30_59,18.0
480291315052,commute_time_bus_30_59,12.0
480291315062,commute_time_bus_30_59,15.0
480291316081,commute_time_bus_30_59,0.0
480291315071,commute_time_bus_30_59,71.0
480291315073,commute_time_bus_30_59,0.0
480291316012,commute_time_bus_30_59,0.0
480291316082,commute_time_bus_30_59,0.0
480291316092,commute_time_bus_30_59,0.0
480291316093,commute_time_bus_30_59,0.0
480291316102,commute_time_bus_30_59,11.0
480291316111,commute_time_bus_30_59,22.0
480291316131,commute_time_bus_30_59,0.0
480291316132,commute_time_bus_30_59,0.0
480291316142,commute_time_bus_30_59,0.0
480291316151,commute_time_bus_30_59,0.0
480291316153,commute_time_bus_30_59,0.0
480291316154,commute_time_bus_30_59,0.0
480291318012,commute_time_bus_30_59,14.0
480291318021,commute_time_bus_30_59,0.0
480291318023,commute_time_bus_30_59,0.0
480291411011,commute_time_bus_30_59,24.0
480291411013,commute_time_bus_30_59,0.0
480291411021,commute_time_bus_30_59,0.0
480291411023,commute_time_bus_30_59,148.0
480291414022,commute_time_bus_30_59,0.0
480291414032,commute_time_bus_30_59,6.0
480291414041,commute_time_bus_30_59,0.0
480291414043,commute_time_bus_30_59,0.0
480291416002,commute_time_bus_30_59,0.0
480291513011,commute_time_bus_30_59,17.0
480291513012,commute_time_bus_30_59,0.0
480291513013,commute_time_bus_30_59,21.0
480291513014,commute_time_bus_30_59,4.0
480291513021,commute_time_bus_30_59,0.0
480291513022,commute_time_bus_30_59,0.0
480291521003,commute_time_bus_30_59,0.0
480291521004,commute_time_bus_30_59,0.0
480291522011,commute_time_bus_30_59,28.0
480291522012,commute_time_bus_30_59,0.0
480291522013,commute_time_bus_30_59,0.0
480291522021,commute_time_bus_30_59,0.0
480291605011,commute_time_bus_30_59,22.0
480291605012,commute_time_bus_30_59,29.0
480291605021,commute_time_bus_30_59,0.0
480291609013,commute_time_bus_30_59,0.0
480291605022,commute_time_bus_30_59,0.0
480291605024,commute_time_bus_30_59,37.0
480291609011,commute_time_bus_30_59,12.0
480291609021,commute_time_bus_30_59,32.0
480291609023,commute_time_bus_30_59,0.0
480291613022,commute_time_bus_30_59,0.0
480291613032,commute_time_bus_30_59,0.0
480291613041,commute_time_bus_30_59,0.0
480291614001,commute_time_bus_30_59,0.0
480291615031,commute_time_bus_30_59,0.0
480291615033,commute_time_bus_30_59,0.0
480291615041,commute_time_bus_30_59,35.0
480291618011,commute_time_bus_30_59,26.0
480291618012,commute_time_bus_30_59,0.0
480291618022,commute_time_bus_30_59,0.0
480291619011,commute_time_bus_30_59,0.0
480291619022,commute_time_bus_30_59,0.0
480291619023,commute_time_bus_30_59,0.0
480291620032,commute_time_bus_30_59,0.0
480291620033,commute_time_bus_30_59,0.0
480291620042,commute_time_bus_30_59,0.0
480291713011,commute_time_bus_30_59,0.0
480291713021,commute_time_bus_30_59,0.0
480291713022,commute_time_bus_30_59,0.0
480291716011,commute_time_bus_30_59,51.0
480291716013,commute_time_bus_30_59,0.0
480291716021,commute_time_bus_30_59,14.0
480291719022,commute_time_bus_30_59,0.0
480291719023,commute_time_bus_30_59,0.0
480291719131,commute_time_bus_30_59,0.0
480291719132,commute_time_bus_30_59,0.0
480291719142,commute_time_bus_30_59,0.0
480291719143,commute_time_bus_30_59,9.0
480291719161,commute_time_bus_30_59,0.0
480291719162,commute_time_bus_30_59,45.0
480291719171,commute_time_bus_30_59,58.0
480291719172,commute_time_bus_30_59,23.0
480291215053,commute_time_bus_30_59,0.0
480291216051,commute_time_bus_30_59,0.0
480291216052,commute_time_bus_30_59,7.0
480291216062,commute_time_bus_30_59,0.0
480291216063,commute_time_bus_30_59,0.0
480291217011,commute_time_bus_30_59,0.0
480291217012,commute_time_bus_30_59,0.0
480291217014,commute_time_bus_30_59,0.0
480291217021,commute_time_bus_30_59,19.0
480291217023,commute_time_bus_30_59,0.0
480291218081,commute_time_bus_30_59,0.0
480291218091,commute_time_bus_30_59,0.0
480291218092,commute_time_bus_30_59,0.0
480291218101,commute_time_bus_30_59,0.0
480291218102,commute_time_bus_30_59,0.0
480291218112,commute_time_bus_30_59,0.0
480291218121,commute_time_bus_30_59,0.0
480291219032,commute_time_bus_30_59,0.0
480291218123,commute_time_bus_30_59,0.0
480291218124,commute_time_bus_30_59,0.0
480291219031,commute_time_bus_30_59,0.0
480291219042,commute_time_bus_30_59,0.0
480291219051,commute_time_bus_30_59,0.0
480291219061,commute_time_bus_30_59,14.0
480291219062,commute_time_bus_30_59,0.0
480291219072,commute_time_bus_30_59,14.0
480291219081,commute_time_bus_30_59,0.0
480291209024,commute_time_bus_30_59,0.0
480291211103,commute_time_bus_30_59,0.0
480291211183,commute_time_bus_30_59,0.0
480291211192,commute_time_bus_30_59,0.0
480291211193,commute_time_bus_30_59,0.0
480291211202,commute_time_bus_30_59,18.0
480291211211,commute_time_bus_30_59,11.0
480291211212,commute_time_bus_30_59,0.0
480291211221,commute_time_bus_30_59,0.0
480291211222,commute_time_bus_30_59,0.0
480291211223,commute_time_bus_30_59,0.0
480291215014,commute_time_bus_30_59,0.0
480291713023,commute_time_bus_30_59,0.0
480291713024,commute_time_bus_30_59,0.0
480291714012,commute_time_bus_30_59,0.0
480291714021,commute_time_bus_30_59,28.0
480291714023,commute_time_bus_30_59,47.0
480291715011,commute_time_bus_30_59,6.0
480291715021,commute_time_bus_30_59,0.0
480291715022,commute_time_bus_30_59,0.0
480291715024,commute_time_bus_30_59,0.0
480291914121,commute_time_bus_30_59,5.0
480291914131,commute_time_bus_30_59,0.0
480291914132,commute_time_bus_30_59,0.0
480291915031,commute_time_bus_30_59,0.0
480291915032,commute_time_bus_30_59,0.0
480291915033,commute_time_bus_30_59,0.0
480291915041,commute_time_bus_30_59,0.0
480291915042,commute_time_bus_30_59,0.0
480291915051,commute_time_bus_30_59,0.0
480291915052,commute_time_bus_30_59,0.0
480291915061,commute_time_bus_30_59,0.0
480291915062,commute_time_bus_30_59,34.0
480291915063,commute_time_bus_30_59,0.0
480291917012,commute_time_bus_30_59,0.0
480291917021,commute_time_bus_30_59,0.0
480291917023,commute_time_bus_30_59,0.0
480291917024,commute_time_bus_30_59,0.0
480291918061,commute_time_bus_30_59,0.0
480291918062,commute_time_bus_30_59,0.0
480291918071,commute_time_bus_30_59,0.0
480291918072,commute_time_bus_30_59,0.0
480291918082,commute_time_bus_30_59,0.0
480291918091,commute_time_bus_30_59,0.0
480291918101,commute_time_bus_30_59,0.0
480291918102,commute_time_bus_30_59,0.0
480291918121,commute_time_bus_30_59,0.0
480291918122,commute_time_bus_30_59,0.0
480291918132,commute_time_bus_30_59,0.0
480291821062,commute_time_bus_30_59,0.0
480291905031,commute_time_bus_30_59,16.0
480291905033,commute_time_bus_30_59,41.0
480291905041,commute_time_bus_30_59,17.0
480291906031,commute_time_bus_30_59,28.0
480291906032,commute_time_bus_30_59,8.0
480291906042,commute_time_bus_30_59,13.0
480291906043,commute_time_bus_30_59,0.0
480291910052,commute_time_bus_30_59,4.0
480291910061,commute_time_bus_30_59,0.0
480291910063,commute_time_bus_30_59,74.0
480291801014,commute_time_bus_30_59,0.0
480291801015,commute_time_bus_30_59,0.0
480291801021,commute_time_bus_30_59,0.0
480291806044,commute_time_bus_30_59,0.0
480291801022,commute_time_bus_30_59,4.0
480291806041,commute_time_bus_30_59,0.0
480291806042,commute_time_bus_30_59,0.0
480291806045,commute_time_bus_30_59,9.0
480291810033,commute_time_bus_30_59,39.0
480291813032,commute_time_bus_30_59,14.0
480291814032,commute_time_bus_30_59,0.0
480291814033,commute_time_bus_30_59,0.0
480291814042,commute_time_bus_30_59,0.0
480291815032,commute_time_bus_30_59,13.0
480291817112,commute_time_bus_30_59,1.0
480291817113,commute_time_bus_30_59,0.0
480291817153,commute_time_bus_30_59,0.0
480291817162,commute_time_bus_30_59,0.0
480291817163,commute_time_bus_30_59,0.0
480291817164,commute_time_bus_30_59,0.0
480291817183,commute_time_bus_30_59,0.0
480291817201,commute_time_bus_30_59,0.0
480291817202,commute_time_bus_30_59,0.0
480291817211,commute_time_bus_30_59,0.0
480291817212,commute_time_bus_30_59,0.0
480291817231,commute_time_bus_30_59,0.0
480291817221,commute_time_bus_30_59,0.0
480291817222,commute_time_bus_30_59,0.0
480291817223,commute_time_bus_30_59,0.0
480291817232,commute_time_bus_30_59,0.0
480291817233,commute_time_bus_30_59,21.0
480291817241,commute_time_bus_30_59,0.0
480291817242,commute_time_bus_30_59,0.0
480291817251,commute_time_bus_30_59,19.0
480291817261,commute_time_bus_30_59,0.0
480291817262,commute_time_bus_30_59,0.0
480291817271,commute_time_bus_30_59,15.0
480291817272,commute_time_bus_30_59,0.0
480291817282,commute_time_bus_30_59,0.0
480291817291,commute_time_bus_30_59,0.0
480291817302,commute_time_bus_30_59,0.0
480291817311,commute_time_bus_30_59,0.0
480291817313,commute_time_bus_30_59,0.0
480291817314,commute_time_bus_30_59,0.0
480291818131,commute_time_bus_30_59,16.0
480291818133,commute_time_bus_30_59,92.0
480291818141,commute_time_bus_30_59,0.0
480291818151,commute_time_bus_30_59,0.0
480291818152,commute_time_bus_30_59,0.0
480291818162,commute_time_bus_30_59,22.0
480291818171,commute_time_bus_30_59,0.0
480291818181,commute_time_bus_30_59,0.0
480291818182,commute_time_bus_30_59,0.0
480291818191,commute_time_bus_30_59,0.0
480291818192,commute_time_bus_30_59,0.0
480291818202,commute_time_bus_30_59,0.0
480291818211,commute_time_bus_30_59,0.0
480291818221,commute_time_bus_30_59,0.0
480291818222,commute_time_bus_30_59,0.0
480291818231,commute_time_bus_30_59,15.0
480291818241,commute_time_bus_30_59,0.0
480291912012,commute_time_bus_30_59,0.0
480291910064,commute_time_bus_30_59,0.0
480291912011,commute_time_bus_30_59,0.0
480291912021,commute_time_bus_30_59,0.0
480291912022,commute_time_bus_30_59,0.0
480291912023,commute_time_bus_30_59,0.0
480291912024,commute_time_bus_30_59,0.0
480291913031,commute_time_bus_30_59,0.0
480291913041,commute_time_bus_30_59,0.0
480291913042,commute_time_bus_30_59,23.0
480291914062,commute_time_bus_30_59,0.0
480291914063,commute_time_bus_30_59,0.0
480291914082,commute_time_bus_30_59,0.0
480291914101,commute_time_bus_30_59,27.0
480291914102,commute_time_bus_30_59,19.0
480291914103,commute_time_bus_30_59,28.0
480291914111,commute_time_bus_30_59,35.0
480291914112,commute_time_bus_30_59,0.0
480291818242,commute_time_bus_30_59,2.0
480291818251,commute_time_bus_30_59,0.0
480291818252,commute_time_bus_30_59,0.0
480291818261,commute_time_bus_30_59,0.0
480291818262,commute_time_bus_30_59,0.0
480291818263,commute_time_bus_30_59,0.0
480291818264,commute_time_bus_30_59,0.0
480291819011,commute_time_bus_30_59,16.0
480291819012,commute_time_bus_30_59,0.0
480291819021,commute_time_bus_30_59,0.0
480291819022,commute_time_bus_30_59,0.0
480291820011,commute_time_bus_30_59,0.0
480291820012,commute_time_bus_30_59,0.0
480291820021,commute_time_bus_30_59,0.0
480291820023,commute_time_bus_30_59,0.0
480291820032,commute_time_bus_30_59,0.0
480291821012,commute_time_bus_30_59,0.0
480291821022,commute_time_bus_30_59,0.0
480291821023,commute_time_bus_30_59,0.0
480291821061,commute_time_bus_30_59,0.0
480291918142,commute_time_bus_30_59,0.0
480291918151,commute_time_bus_30_59,0.0
480291918161,commute_time_bus_30_59,0.0
480291918162,commute_time_bus_30_59,0.0
480291918172,commute_time_bus_30_59,0.0
480291919001,commute_time_bus_30_59,27.0
480291919003,commute_time_bus_30_59,45.0
480291919004,commute_time_bus_30_59,0.0
480291920001,commute_time_bus_30_59,2.0
480291920002,commute_time_bus_30_59,32.0
480291920004,commute_time_bus_30_59,0.0
480291920005,commute_time_bus_30_59,29.0
480291921002,commute_time_bus_30_59,0.0
480291922001,commute_time_bus_30_59,22.0
480291923001,commute_time_bus_30_59,0.0
480291923002,commute_time_bus_30_59,0.0
480291923003,commute_time_bus_30_59,0.0
480291923004,commute_time_bus_30_59,0.0
480299800011,commute_time_bus_30_59,0.0
480299800021,commute_time_bus_30_59,0.0
480299800031,commute_time_bus_30_59,3.0
480299800041,commute_time_bus_30_59,0.0
480299800051,commute_time_bus_30_59,0.0
480299801001,commute_time_bus_30_59,0.0
480291805033,commute_time_bus_30_59,18.0
480291704011,commute_time_bus_30_59,10.0
480291914081,commute_time_bus_30_59,0.0
480291914091,commute_time_bus_30_59,57.0
480291412006,commute_time_bus_30_59,0.0
480291412003,commute_time_bus_30_59,0.0
480291501002,commute_time_bus_30_59,0.0
480291407002,commute_time_bus_30_59,13.0
480291413002,commute_time_bus_30_59,26.0
480291414021,commute_time_bus_30_59,0.0
480291806022,commute_time_bus_30_59,0.0
480291101003,commute_time_bus_30_59,0.0
480291211121,commute_time_bus_30_59,35.0
480291519002,commute_time_bus_30_59,0.0
480291409001,commute_time_bus_30_59,7.0
480291505011,commute_time_bus_30_59,0.0
480291505013,commute_time_bus_30_59,0.0
480291110001,commute_time_bus_30_59,34.0
480291204002,commute_time_bus_30_59,0.0
480291204006,commute_time_bus_30_59,0.0
480291204004,commute_time_bus_30_59,0.0
480291710005,commute_time_bus_30_59,0.0
480291710003,commute_time_bus_30_59,0.0
480291717005,commute_time_bus_30_59,0.0
480291213004,commute_time_bus_30_59,43.0
480291215012,commute_time_bus_30_59,0.0
480291215073,commute_time_bus_30_59,11.0
480291312001,commute_time_bus_30_59,41.0
480291404003,commute_time_bus_30_59,0.0
480291101001,commute_time_bus_30_59,0.0
480291209023,commute_time_bus_30_59,0.0
480291214032,commute_time_bus_30_59,0.0
480291216041,commute_time_bus_30_59,0.0
480291216044,commute_time_bus_30_59,0.0
480291207023,commute_time_bus_30_59,65.0
480291213002,commute_time_bus_30_59,0.0
480291703001,commute_time_bus_30_59,8.0
480291704022,commute_time_bus_30_59,13.0
480291704023,commute_time_bus_30_59,42.0
480291706002,commute_time_bus_30_59,80.0
480291707001,commute_time_bus_30_59,0.0
480291212041,commute_time_bus_30_59,63.0
480291212045,commute_time_bus_30_59,84.0
480291416001,commute_time_bus_30_59,0.0
480291215051,commute_time_bus_30_59,59.0
480291403001,commute_time_bus_30_59,0.0
480291701013,commute_time_bus_30_59,0.0
480291718021,commute_time_bus_30_59,0.0
480291718024,commute_time_bus_30_59,0.0
480291507005,commute_time_bus_30_59,0.0
480291507002,commute_time_bus_30_59,0.0
480291507004,commute_time_bus_30_59,0.0
480291601002,commute_time_bus_30_59,0.0
480291813021,commute_time_bus_30_59,0.0
480291815063,commute_time_bus_30_59,42.0
480291809024,commute_time_bus_30_59,0.0
480291810032,commute_time_bus_30_59,0.0
480291810053,commute_time_bus_30_59,41.0
480291817152,commute_time_bus_30_59,0.0
480291203001,commute_time_bus_30_59,0.0
480291205011,commute_time_bus_30_59,0.0
480291205016,commute_time_bus_30_59,11.0
480291205017,commute_time_bus_30_59,0.0
480291211151,commute_time_bus_30_59,0.0
480291211173,commute_time_bus_30_59,12.0
480291815031,commute_time_bus_30_59,22.0
480291215082,commute_time_bus_30_59,55.0
480291914054,commute_time_bus_30_59,0.0
480291709002,commute_time_bus_30_59,0.0
480291615012,commute_time_bus_30_59,0.0
480291615014,commute_time_bus_30_59,0.0
480291701023,commute_time_bus_30_59,8.0
480291711002,commute_time_bus_30_59,0.0
480291807024,commute_time_bus_30_59,0.0
480291807021,commute_time_bus_30_59,0.0
480291809013,commute_time_bus_30_59,0.0
480291108003,commute_time_bus_30_59,0.0
480291211163,commute_time_bus_30_59,0.0
480291212034,commute_time_bus_30_59,0.0
480291212033,commute_time_bus_30_59,0.0
480291817181,commute_time_bus_30_59,17.0
480291902005,commute_time_bus_30_59,0.0
480291902002,commute_time_bus_30_59,7.0
480291802024,commute_time_bus_30_59,0.0
480291802022,commute_time_bus_30_59,43.0
480291805014,commute_time_bus_30_59,0.0
480291808003,commute_time_bus_30_59,0.0
480291708001,commute_time_bus_30_59,0.0
480291106001,commute_time_bus_30_59,33.0
480291510002,commute_time_bus_30_59,0.0
480291510003,commute_time_bus_30_59,0.0
480291607021,commute_time_bus_30_59,0.0
480291607022,commute_time_bus_30_59,18.0
480291215083,commute_time_bus_30_59,0.0
480291216011,commute_time_bus_30_59,18.0
480291218022,commute_time_bus_30_59,0.0
480291303004,commute_time_bus_30_59,51.0
480291303003,commute_time_bus_30_59,44.0
480291909014,commute_time_bus_30_59,0.0
480291809011,commute_time_bus_30_59,0.0
480291815043,commute_time_bus_30_59,0.0
480291816011,commute_time_bus_30_59,0.0
480291818093,commute_time_bus_30_59,0.0
480291821011,commute_time_bus_30_59,0.0
480291906012,commute_time_bus_30_59,0.0
480291910042,commute_time_bus_30_59,8.0
480291212052,commute_time_bus_30_59,53.0
480291212064,commute_time_bus_30_59,0.0
480291212066,commute_time_bus_30_59,15.0
480291602001,commute_time_bus_30_59,12.0
480291817131,commute_time_bus_30_59,0.0
480291815052,commute_time_bus_30_59,0.0
480291817041,commute_time_bus_30_59,11.0
480291817043,commute_time_bus_30_59,0.0
480291907001,commute_time_bus_30_59,0.0
480291812003,commute_time_bus_30_59,0.0
480291511006,commute_time_bus_30_59,17.0
480291514003,commute_time_bus_30_59,0.0
480291909022,commute_time_bus_30_59,0.0
480291810011,commute_time_bus_30_59,59.0
480291821031,commute_time_bus_30_59,0.0
480291901001,commute_time_bus_30_59,0.0
480291817033,commute_time_bus_30_59,0.0
480291803004,commute_time_bus_30_59,14.0
480291313003,commute_time_bus_30_59,0.0
480291313002,commute_time_bus_30_59,0.0
480291103001,commute_time_bus_30_59,15.0
480291206007,commute_time_bus_30_59,16.0
480291206004,commute_time_bus_30_59,0.0
480291206001,commute_time_bus_30_59,0.0
480291517005,commute_time_bus_30_59,0.0
480291517004,commute_time_bus_30_59,0.0
480291719031,commute_time_bus_30_59,15.0
480291717002,commute_time_bus_30_59,0.0
480291719033,commute_time_bus_30_59,0.0
480291509004,commute_time_bus_30_59,0.0
480291509003,commute_time_bus_30_59,0.0
480291705001,commute_time_bus_30_59,0.0
480291805041,commute_time_bus_30_59,24.0
480291205022,commute_time_bus_30_59,0.0
480291205021,commute_time_bus_30_59,0.0
480291207014,commute_time_bus_30_59,0.0
480291302001,commute_time_bus_30_59,20.0
480291410001,commute_time_bus_30_59,0.0
480291516005,commute_time_bus_30_59,0.0
480291516003,commute_time_bus_30_59,40.0
480291817053,commute_time_bus_30_59,30.0
480291606002,commute_time_bus_30_59,29.0
480291419001,commute_time_bus_30_59,0.0
480291515001,commute_time_bus_30_59,10.0
480291603001,commute_time_bus_30_59,0.0
480291603004,commute_time_bus_30_59,10.0
480291613021,commute_time_bus_30_59,0.0
480291804002,commute_time_bus_30_59,9.0
480291807011,commute_time_bus_30_59,28.0
480291811001,commute_time_bus_30_59,0.0
480291211082,commute_time_bus_30_59,0.0
480291203004,commute_time_bus_30_59,0.0
480291203006,commute_time_bus_30_59,0.0
480291506002,commute_time_bus_30_59,40.0
480291506001,commute_time_bus_30_59,0.0
480291511002,commute_time_bus_30_59,0.0
480291105001,commute_time_bus_30_59,61.0
480291210002,commute_time_bus_30_59,0.0
480291210001,commute_time_bus_30_59,0.0
480291211101,commute_time_bus_30_59,0.0
480291215063,commute_time_bus_30_59,38.0
480291315033,commute_time_bus_30_59,0.0
480291315043,commute_time_bus_30_59,33.0
480291315061,commute_time_bus_30_59,0.0
480291315072,commute_time_bus_30_59,0.0
480291316062,commute_time_bus_30_59,0.0
480291316091,commute_time_bus_30_59,0.0
480291316101,commute_time_bus_30_59,0.0
480291316121,commute_time_bus_30_59,0.0
480291316141,commute_time_bus_30_59,0.0
480291316152,commute_time_bus_30_59,0.0
480291318011,commute_time_bus_30_59,0.0
480291318022,commute_time_bus_30_59,0.0
480291411012,commute_time_bus_30_59,0.0
480291522022,commute_time_bus_30_59,0.0
480291411022,commute_time_bus_30_59,0.0
480291414031,commute_time_bus_30_59,0.0
480291414042,commute_time_bus_30_59,0.0
480291605013,commute_time_bus_30_59,5.0
480291605023,commute_time_bus_30_59,0.0
480291609012,commute_time_bus_30_59,0.0
480291609022,commute_time_bus_30_59,4.0
480291613031,commute_time_bus_30_59,0.0
480291613042,commute_time_bus_30_59,18.0
480291615032,commute_time_bus_30_59,81.0
480291615042,commute_time_bus_30_59,6.0
480291618021,commute_time_bus_30_59,0.0
480291619021,commute_time_bus_30_59,0.0
480291620031,commute_time_bus_30_59,0.0
480291620041,commute_time_bus_30_59,0.0
480291713012,commute_time_bus_30_59,13.0
480291716012,commute_time_bus_30_59,33.0
480291716022,commute_time_bus_30_59,0.0
480291719122,commute_time_bus_30_59,0.0
480291719141,commute_time_bus_30_59,0.0
480291719151,commute_time_bus_30_59,7.0
480291719163,commute_time_bus_30_59,0.0
480291719181,commute_time_bus_30_59,0.0
480291215044,commute_time_bus_30_59,47.0
480291215064,commute_time_bus_30_59,0.0
480291216061,commute_time_bus_30_59,0.0
480291216064,commute_time_bus_30_59,0.0
480291217013,commute_time_bus_30_59,0.0
480291217022,commute_time_bus_30_59,0.0
480291218082,commute_time_bus_30_59,9.0
480291218093,commute_time_bus_30_59,0.0
480291218111,commute_time_bus_30_59,23.0
480291218122,commute_time_bus_30_59,0.0
480291218131,commute_time_bus_30_59,0.0
480291219041,commute_time_bus_30_59,0.0
480291219052,commute_time_bus_30_59,14.0
480291219071,commute_time_bus_30_59,0.0
480291211085,commute_time_bus_30_59,0.0
480291211191,commute_time_bus_30_59,0.0
480291211201,commute_time_bus_30_59,75.0
480291207013,commute_time_bus_30_59,0.0
480291215043,commute_time_bus_30_59,0.0
480291503002,commute_time_bus_30_59,0.0
480291418003,commute_time_bus_30_59,0.0
480291508001,commute_time_bus_30_59,0.0
480291712001,commute_time_bus_30_59,40.0
480291712002,commute_time_bus_30_59,10.0
480291512004,commute_time_bus_30_59,0.0
480291904002,commute_time_bus_30_59,8.0
480291817121,commute_time_bus_30_59,0.0
480291816024,commute_time_bus_30_59,8.0
480291816022,commute_time_bus_30_59,14.0
480291314022,commute_time_bus_30_59,4.0
480291719183,commute_time_bus_30_59,0.0
480291719201,commute_time_bus_30_59,74.0
480291719212,commute_time_bus_30_59,0.0
480291719231,commute_time_bus_30_59,0.0
480291719234,commute_time_bus_30_59,23.0
480291719251,commute_time_bus_30_59,0.0
480291719253,commute_time_bus_30_59,0.0
480291720023,commute_time_bus_30_59,0.0
480291720041,commute_time_bus_30_59,0.0
480291720061,commute_time_bus_30_59,0.0
480291720071,commute_time_bus_30_59,0.0
480291801011,commute_time_bus_30_59,0.0
480291714011,commute_time_bus_30_59,15.0
480291714022,commute_time_bus_30_59,0.0
480291715012,commute_time_bus_30_59,28.0
480291715023,commute_time_bus_30_59,0.0
480291917011,commute_time_bus_30_59,0.0
480291917022,commute_time_bus_30_59,0.0
480291918043,commute_time_bus_30_59,0.0
480291918111,commute_time_bus_30_59,0.0
480291918063,commute_time_bus_30_59,0.0
480291918081,commute_time_bus_30_59,0.0
480291918092,commute_time_bus_30_59,0.0
480291918131,commute_time_bus_30_59,0.0
480291817252,commute_time_bus_30_59,30.0
480291817263,commute_time_bus_30_59,0.0
480291817281,commute_time_bus_30_59,0.0
480291817301,commute_time_bus_30_59,0.0
480291817312,commute_time_bus_30_59,0.0
480291818112,commute_time_bus_30_59,0.0
480291818132,commute_time_bus_30_59,0.0
480291818142,commute_time_bus_30_59,0.0
480291818161,commute_time_bus_30_59,8.0
480291818172,commute_time_bus_30_59,0.0
480291818183,commute_time_bus_30_59,0.0
480291818201,commute_time_bus_30_59,0.0
480291818212,commute_time_bus_30_59,0.0
480291818223,commute_time_bus_30_59,0.0
480291905032,commute_time_bus_30_59,0.0
480291905042,commute_time_bus_30_59,0.0
480291906041,commute_time_bus_30_59,14.0
480291910051,commute_time_bus_30_59,0.0
480291910062,commute_time_bus_30_59,0.0
480291801013,commute_time_bus_30_59,0.0
480291801016,commute_time_bus_30_59,0.0
480291806031,commute_time_bus_30_59,21.0
480291806043,commute_time_bus_30_59,0.0
480291807026,commute_time_bus_30_59,43.0
480291814031,commute_time_bus_30_59,0.0
480291814041,commute_time_bus_30_59,25.0
480291815044,commute_time_bus_30_59,0.0
480291817154,commute_time_bus_30_59,0.0
480291820022,commute_time_bus_30_59,0.0
480291820031,commute_time_bus_30_59,0.0
480291821013,commute_time_bus_30_59,20.0
480291821051,commute_time_bus_30_59,0.0
480291910065,commute_time_bus_30_59,0.0
480291912013,commute_time_bus_30_59,0.0
480291918141,commute_time_bus_30_59,0.0
480291918152,commute_time_bus_30_59,0.0
480291918171,commute_time_bus_30_59,0.0
480291919002,commute_time_bus_30_59,0.0
480291919005,commute_time_bus_30_59,0.0
480291920003,commute_time_bus_30_59,60.0
480291921001,commute_time_bus_30_59,8.0
480291922002,commute_time_bus_30_59,23.0
480291805031,commute_time_bus_60_plus,0.0
480291805032,commute_time_bus_60_plus,0.0
480291704013,commute_time_bus_60_plus,16.0
480291704012,commute_time_bus_60_plus,10.0
480291914061,commute_time_bus_60_plus,10.0
480291914092,commute_time_bus_60_plus,0.0
480291212042,commute_time_bus_60_plus,62.0
480291215081,commute_time_bus_60_plus,0.0
480291914051,commute_time_bus_60_plus,37.0
480291914052,commute_time_bus_60_plus,46.0
480291914053,commute_time_bus_60_plus,0.0
480291914055,commute_time_bus_60_plus,0.0
480291709001,commute_time_bus_60_plus,0.0
480291709003,commute_time_bus_60_plus,0.0
480291610002,commute_time_bus_60_plus,38.0
480291610001,commute_time_bus_60_plus,24.0
480291615015,commute_time_bus_60_plus,0.0
480291615011,commute_time_bus_60_plus,31.0
480291615013,commute_time_bus_60_plus,0.0
480291711001,commute_time_bus_60_plus,1.0
480291620011,commute_time_bus_60_plus,0.0
480291701022,commute_time_bus_60_plus,0.0
480291701021,commute_time_bus_60_plus,73.0
480291807022,commute_time_bus_60_plus,0.0
480291807023,commute_time_bus_60_plus,0.0
480291807025,commute_time_bus_60_plus,0.0
480291809012,commute_time_bus_60_plus,0.0
480291809015,commute_time_bus_60_plus,0.0
480291106003,commute_time_bus_60_plus,0.0
480291108002,commute_time_bus_60_plus,0.0
480291108001,commute_time_bus_60_plus,0.0
480291208004,commute_time_bus_60_plus,0.0
480291208006,commute_time_bus_60_plus,0.0
480291208001,commute_time_bus_60_plus,0.0
480291208002,commute_time_bus_60_plus,0.0
480291208005,commute_time_bus_60_plus,0.0
480291208007,commute_time_bus_60_plus,0.0
480291208003,commute_time_bus_60_plus,0.0
480291211113,commute_time_bus_60_plus,0.0
480291211111,commute_time_bus_60_plus,0.0
480291211112,commute_time_bus_60_plus,0.0
480291211114,commute_time_bus_60_plus,0.0
480291211161,commute_time_bus_60_plus,34.0
480291211164,commute_time_bus_60_plus,11.0
480291211162,commute_time_bus_60_plus,0.0
480291211181,commute_time_bus_60_plus,0.0
480291211182,commute_time_bus_60_plus,0.0
480291212031,commute_time_bus_60_plus,0.0
480291212032,commute_time_bus_60_plus,0.0
480291212051,commute_time_bus_60_plus,71.0
480291817182,commute_time_bus_60_plus,0.0
480291818111,commute_time_bus_60_plus,0.0
480291902003,commute_time_bus_60_plus,31.0
480291902004,commute_time_bus_60_plus,0.0
480291902001,commute_time_bus_60_plus,0.0
480291802021,commute_time_bus_60_plus,0.0
480291802023,commute_time_bus_60_plus,20.0
480291805013,commute_time_bus_60_plus,0.0
480291805012,commute_time_bus_60_plus,0.0
480291805011,commute_time_bus_60_plus,37.0
480291808002,commute_time_bus_60_plus,7.0
480291808001,commute_time_bus_60_plus,23.0
480291708002,commute_time_bus_60_plus,0.0
480291106002,commute_time_bus_60_plus,0.0
480291504001,commute_time_bus_60_plus,0.0
480291504002,commute_time_bus_60_plus,9.0
